admin_code,occupation_category,occupation_code,occupation_level,wage_value,wage_type,currency,wage_period,wage_measure,year,classification_system,data_availability,source,last_updated,country_iso
SG-NAT,Internal medicine physician,22124,detailed,7877,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Internal medicine physician,22124,detailed,8883,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,IT infrastructure specialist,25232,detailed,7776,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,IT infrastructure specialist,25232,detailed,7836,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Journalist,26421,detailed,6220,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Journalist,26421,detailed,6222,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Land surveyor,21651,detailed,5000,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Land surveyor,21651,detailed,5183,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Librarian,26221,detailed,5463,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Librarian,26221,detailed,5472,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Lift engineer,21513,detailed,4989,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Lift engineer,21513,detailed,5220,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Management consultant,24211,detailed,9340,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Management consultant,24211,detailed,9701,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Manufacturing engineer,21411,detailed,5988,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Manufacturing engineer,21411,detailed,6476,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Marine engineer,21473,detailed,5733,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Marine engineer,21473,detailed,6200,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Marine superintendent,21714,detailed,11878,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Marine superintendent,21714,detailed,12000,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Market research professional,24312,detailed,7066,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Market research professional,24312,detailed,7222,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Marketing strategy/planning professional,24313,detailed,8800,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Marketing strategy/planning professional,24313,detailed,9000,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Materials engineer,21492,detailed,7009,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Materials engineer,21492,detailed,7058,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Mechanical engineer,21441,detailed,5660,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Mechanical engineer,21441,detailed,6015,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Media/Broadcast engineer,21531,detailed,5531,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Media/Broadcast engineer,21531,detailed,5540,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Medical laboratory scientist,21342,detailed,7411,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Medical laboratory scientist,21342,detailed,7436,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Medical scientist,21346,detailed,9017,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Medical scientist,21346,detailed,9203,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Medical social worker,26622,detailed,4882,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Medical social worker,26622,detailed,4883,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Medical/Pharmaceutical products sales professional,24332,detailed,6174,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Medical/Pharmaceutical products sales professional,24332,detailed,6571,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Minister of religion,26361,detailed,5384,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Minister of religion,26361,detailed,5424,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Multimedia designer/artist/animator,21662,detailed,5400,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Multimedia designer/artist/animator,21662,detailed,5400,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Multimedia-games developer/designer,25123,detailed,7025,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Multimedia-games developer/designer,25123,detailed,7176,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Network/Server/Applications/Computer systems administrator,25220,detailed,6071,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Network/Server/Applications/Computer systems administrator,25220,detailed,6167,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Occupational health and safety professional,22631,detailed,5737,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Occupational health and safety professional,22631,detailed,5777,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Occupational therapist,22680,detailed,4919,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Occupational therapist,22680,detailed,4962,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Oil/Bunker trader,24352,detailed,10179,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Oil/Bunker trader,24352,detailed,10883,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Operations research analyst,21212,detailed,9055,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Operations research analyst,21212,detailed,9600,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Optical engineer,21497,detailed,9415,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Optical engineer,21497,detailed,9502,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Optometrist,22670,detailed,5561,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Optometrist,22670,detailed,5561,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Personnel/Human resource officer,24233,detailed,4500,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Personnel/Human resource officer,24233,detailed,4565,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Pharmacist (patient care),22621,detailed,5578,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Pharmacist (patient care),22621,detailed,5612,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Physiotherapist,22640,detailed,5323,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Physiotherapist,22640,detailed,5349,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Policy administration professional,24221,detailed,6138,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Policy administration professional,24221,detailed,6180,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Process engineer,21415,detailed,5800,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Process engineer,21415,detailed,6130,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Procurement engineer,21498,detailed,7671,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Procurement engineer,21498,detailed,7756,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Producer (stage/film/television/commercial/video/radio),26541,detailed,5812,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Producer (stage/film/television/commercial/video/radio),26541,detailed,5830,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Product/Industrial designer,21632,detailed,6235,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Product/Industrial designer,21632,detailed,6296,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Production engineer,21412,detailed,5610,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Production engineer,21412,detailed,5783,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Public relations/Corporate communications professional,24320,detailed,4864,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Public relations/Corporate communications professional,24320,detailed,5000,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Quality control/assurance engineer,21414,detailed,6652,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Quality control/assurance engineer,21414,detailed,6803,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Quantity surveyor,21494,detailed,4600,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Quantity surveyor,21494,detailed,4800,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Radiation therapist,22694,detailed,5410,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Radiation therapist,22694,detailed,5622,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Registered nurse and related nursing professional (excluding enrolled nurse),22200,detailed,4943,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Registered nurse and related nursing professional (excluding enrolled nurse),22200,detailed,5210,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Research officer (non-statistical),24291,detailed,6087,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Research officer (non-statistical),24291,detailed,6100,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Revenue specialist,24315,detailed,6601,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Revenue specialist,24315,detailed,6876,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
