admin_code,admin_level,region_name_en,region_name_ru,country_iso,federal_district,occupation_category,occupation_code,wage_value,currency,wage_period,wage_measure,survey_type,year,population,parent_admin_code,classification_system,data_availability,source,last_updated
75,1,Chelyabinsk Oblast,Челябинская область,RU,Ural,Clerical support workers,4,56332.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
75,1,Chelyabinsk Oblast,Челябинская область,RU,Ural,Service and sales workers,5,50176.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
75,1,Chelyabinsk Oblast,Челябинская область,RU,Ural,"Skilled agricultural, forestry and fishery workers",6,65727.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
75,1,Chelyabinsk Oblast,Челябинская область,RU,Ural,Craft and related trades workers,7,97721.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
75,1,Chelyabinsk Oblast,Челябинская область,RU,Ural,Plant and machine operators and assemblers,8,94325.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
75,1,Chelyabinsk Oblast,Челябинская область,RU,Ural,Elementary occupations,9,45720.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
RU-FD-Siberian,0,Siberian Federal District,Сибирский федеральный округ,RU,Siberian,Total,,86708.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
RU-FD-Siberian,0,Siberian Federal District,Сибирский федеральный округ,RU,Siberian,Managers,1,142672.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
RU-FD-Siberian,0,Siberian Federal District,Сибирский федеральный округ,RU,Siberian,Professionals,2,87550.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
RU-FD-Siberian,0,Siberian Federal District,Сибирский федеральный округ,RU,Siberian,Technicians and associate professionals,3,81730.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
RU-FD-Siberian,0,Siberian Federal District,Сибирский федеральный округ,RU,Siberian,Clerical support workers,4,59871.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
RU-FD-Siberian,0,Siberian Federal District,Сибирский федеральный округ,RU,Siberian,Service and sales workers,5,55198.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
RU-FD-Siberian,0,Siberian Federal District,Сибирский федеральный округ,RU,Siberian,"Skilled agricultural, forestry and fishery workers",6,68022.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
RU-FD-Siberian,0,Siberian Federal District,Сибирский федеральный округ,RU,Siberian,Craft and related trades workers,7,95748.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
RU-FD-Siberian,0,Siberian Federal District,Сибирский федеральный округ,RU,Siberian,Plant and machine operators and assemblers,8,99602.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
RU-FD-Siberian,0,Siberian Federal District,Сибирский федеральный округ,RU,Siberian,Elementary occupations,9,49370.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
84,1,Altai Republic,Республика Алтай,RU,Siberian,Total,,60734.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
84,1,Altai Republic,Республика Алтай,RU,Siberian,Managers,1,92892.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
84,1,Altai Republic,Республика Алтай,RU,Siberian,Professionals,2,61750.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
84,1,Altai Republic,Республика Алтай,RU,Siberian,Technicians and associate professionals,3,64031.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
84,1,Altai Republic,Республика Алтай,RU,Siberian,Clerical support workers,4,51848.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
84,1,Altai Republic,Республика Алтай,RU,Siberian,Service and sales workers,5,47218.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
84,1,Altai Republic,Республика Алтай,RU,Siberian,"Skilled agricultural, forestry and fishery workers",6,38843.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
84,1,Altai Republic,Республика Алтай,RU,Siberian,Craft and related trades workers,7,66065.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
84,1,Altai Republic,Республика Алтай,RU,Siberian,Plant and machine operators and assemblers,8,60434.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
84,1,Altai Republic,Республика Алтай,RU,Siberian,Elementary occupations,9,42489.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
93,1,Tyva Republic,Республика Тыва,RU,Siberian,Total,,62690.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
93,1,Tyva Republic,Республика Тыва,RU,Siberian,Managers,1,97341.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
93,1,Tyva Republic,Республика Тыва,RU,Siberian,Professionals,2,60120.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
93,1,Tyva Republic,Республика Тыва,RU,Siberian,Technicians and associate professionals,3,65355.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
93,1,Tyva Republic,Республика Тыва,RU,Siberian,Clerical support workers,4,48264.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
93,1,Tyva Republic,Республика Тыва,RU,Siberian,Service and sales workers,5,49611.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
93,1,Tyva Republic,Республика Тыва,RU,Siberian,"Skilled agricultural, forestry and fishery workers",6,72351.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
93,1,Tyva Republic,Республика Тыва,RU,Siberian,Craft and related trades workers,7,75379.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
93,1,Tyva Republic,Республика Тыва,RU,Siberian,Plant and machine operators and assemblers,8,78317.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
93,1,Tyva Republic,Республика Тыва,RU,Siberian,Elementary occupations,9,50977.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
95,1,Republic of Khakassia,Республика Хакасия,RU,Siberian,Total,,75608.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
95,1,Republic of Khakassia,Республика Хакасия,RU,Siberian,Managers,1,118874.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
95,1,Republic of Khakassia,Республика Хакасия,RU,Siberian,Professionals,2,68687.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
95,1,Republic of Khakassia,Республика Хакасия,RU,Siberian,Technicians and associate professionals,3,71759.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
95,1,Republic of Khakassia,Республика Хакасия,RU,Siberian,Clerical support workers,4,57003.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
95,1,Republic of Khakassia,Республика Хакасия,RU,Siberian,Service and sales workers,5,44462.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
95,1,Republic of Khakassia,Республика Хакасия,RU,Siberian,"Skilled agricultural, forestry and fishery workers",6,51393.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
95,1,Republic of Khakassia,Республика Хакасия,RU,Siberian,Craft and related trades workers,7,95855.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
95,1,Republic of Khakassia,Республика Хакасия,RU,Siberian,Plant and machine operators and assemblers,8,94187.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
95,1,Republic of Khakassia,Республика Хакасия,RU,Siberian,Elementary occupations,9,49873.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
01,1,Altai Krai,Алтайский край,RU,Siberian,Total,,65224.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
01,1,Altai Krai,Алтайский край,RU,Siberian,Managers,1,100297.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
01,1,Altai Krai,Алтайский край,RU,Siberian,Professionals,2,68079.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
01,1,Altai Krai,Алтайский край,RU,Siberian,Technicians and associate professionals,3,58606.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
01,1,Altai Krai,Алтайский край,RU,Siberian,Clerical support workers,4,45807.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
01,1,Altai Krai,Алтайский край,RU,Siberian,Service and sales workers,5,46078.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
01,1,Altai Krai,Алтайский край,RU,Siberian,"Skilled agricultural, forestry and fishery workers",6,62836.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
01,1,Altai Krai,Алтайский край,RU,Siberian,Craft and related trades workers,7,76890.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
01,1,Altai Krai,Алтайский край,RU,Siberian,Plant and machine operators and assemblers,8,75600.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
